成份代码,成份名称,所属GICS行业代码1,所属GICS行业1,所属GICS行业代码,所属GICS行业,市盈率(PE),截止日期,收盘价,涨跌幅[%],指数权重,指数贡献[点],流通市值[亿],总市值[亿],流通股本[亿],总股本[亿]
00086.HK,新鸿基公司,"4,020.0000",综合金融,40.0000,金融,5.9591,2014-06-30,6.1700,0.1623,0.0000,0.0000,130.4315,130.4315,21.1396,21.1396
06881.HK,中国银河,"4,020.0000",综合金融,40.0000,金融,17.8049,2014-06-30,5.0100,1.2121,0.0000,0.0000,84.7183,377.6167,16.9098,75.3726
06837.HK,海通证券,"4,020.0000",综合金融,40.0000,金融,18.0227,2014-06-30,12.0200,1.5203,0.0000,0.0000,179.4093,"1,152.0835",14.9259,95.8472
06030.HK,中信证券,"4,020.0000",综合金融,40.0000,金融,36.2819,2014-06-30,17.1000,0.5882,0.0000,0.0000,201.4940,"1,883.8913",11.7833,110.1691
03360.HK,远东宏信,"4,020.0000",综合金融,40.0000,金融,10.5754,2014-06-30,5.6600,0.1770,0.0000,0.0000,186.3498,186.3498,32.9240,32.9240
01788.HK,国泰君安国际,"4,020.0000",综合金融,40.0000,金融,20.9722,2014-06-30,4.4000,1.1494,0.0000,0.0000,83.2172,83.2172,18.9130,18.9130
01359.HK,中国信达,"4,020.0000",综合金融,40.0000,金融,5.1521,2014-06-30,3.8500,1.3158,0.0000,0.0000,448.9007,"1,395.8826",116.5976,362.5669
01051.HK,国际资源,"4,020.0000",综合金融,40.0000,金融,――,2014-06-30,0.1940,-2.0202,0.0000,0.0000,51.3907,51.3907,264.9008,264.9008
00806.HK,惠理集团,"4,020.0000",综合金融,40.0000,金融,17.1354,2014-06-30,5.1900,0.9728,0.0000,0.0000,91.0950,91.0950,17.5520,17.5520
00388.HK,香港交易所,"4,020.0000",综合金融,40.0000,金融,106.3958,2014-06-30,144.5000,0.4170,0.0000,0.0000,"1,686.4769","1,686.4769",11.6711,11.6711
00165.HK,中国光大控股,"4,020.0000",综合金融,40.0000,金融,15.2938,2014-06-30,10.4200,0.0000,0.0000,0.0000,175.6034,175.6034,16.8525,16.8525
00142.HK,第一太平,"4,020.0000",综合金融,40.0000,金融,4.6672,2014-06-30,8.6600,-0.4598,0.0000,0.0000,372.2639,372.2639,42.9866,42.9866
01800.HK,中国交通建设,"2,010.0000",资本品,20.0000,工业,4.7153,2014-06-30,5.2000,1.1673,0.0000,0.0000,230.2300,841.0862,44.2750,161.7474
03898.HK,中车时代电气,"2,010.0000",资本品,20.0000,工业,17.7655,2014-06-30,23.5500,-1.8750,0.0000,0.0000,128.8961,276.8247,5.4733,11.7548
03808.HK,中国重汽,"2,010.0000",资本品,20.0000,工业,179.1736,2014-06-30,3.8600,0.5208,0.0000,0.0000,106.5743,106.5743,27.6099,27.6099
03339.HK,中国龙工,"2,010.0000",资本品,20.0000,工业,18.2962,2014-06-30,1.3300,4.7244,0.0000,0.0000,56.9253,56.9253,42.8010,42.8010
03311.HK,中国建筑国际,"2,010.0000",资本品,20.0000,工业,11.8208,2014-06-30,13.6000,0.1473,0.0000,0.0000,529.3663,529.3663,38.9240,38.9240
02789.HK,远大中国,"2,010.0000",资本品,20.0000,工业,2.7596,2014-06-30,0.6800,0.0000,0.0000,0.0000,42.2194,42.2194,62.0873,62.0873
02727.HK,上海电气,"2,010.0000",资本品,20.0000,工业,11.7976,2014-06-30,3.1200,0.6452,0.0000,0.0000,92.7549,400.0972,29.7291,128.2363
02382.HK,舜宇光学科技,"2,010.0000",资本品,20.0000,工业,227.2925,2014-06-30,10.9600,4.3810,0.0000,0.0000,120.2312,120.2312,10.9700,10.9700
02357.HK,中航科工,"2,010.0000",资本品,20.0000,工业,32.5609,2014-06-30,4.3800,3.0588,0.0000,0.0000,103.2118,239.7800,23.5643,54.7443
02128.HK,中国联塑,"2,010.0000",资本品,20.0000,工业,23.9670,2014-06-30,4.1500,-1.1905,0.0000,0.0000,129.0756,129.0756,31.1026,31.1026
02039.HK,中集集团,"2,010.0000",资本品,20.0000,工业,10.3471,2014-06-30,14.9400,6.1080,0.0000,0.0000,213.7138,398.0895,14.3048,26.6459
01882.HK,海天国际,"2,010.0000",资本品,20.0000,工业,20.3687,2014-06-30,18.1000,-2.3733,0.0000,0.0000,288.8760,288.8760,15.9600,15.9600
01829.HK,中国机械工程,"2,010.0000",资本品,20.0000,工业,3.0960,2014-06-30,4.5800,-0.6508,0.0000,0.0000,41.5988,188.9571,9.0827,41.2570
01766.HK,中国中车,"2,010.0000",资本品,20.0000,工业,19.7299,2014-06-30,5.8300,0.1718,0.0000,0.0000,117.9992,804.7149,20.2400,138.0300
01618.HK,中国中冶,"2,010.0000",资本品,20.0000,工业,7.2148,2014-06-30,1.5000,0.0000,0.0000,0.0000,43.0650,286.6500,28.7100,191.1000
01205.HK,中信资源,"2,010.0000",资本品,20.0000,工业,-1.6354,2014-06-30,1.3000,0.7752,0.0000,0.0000,102.2909,102.2909,78.6853,78.6853
01186.HK,中国铁建,"2,010.0000",资本品,20.0000,工业,6.5847,2014-06-30,6.8200,0.0000,0.0000,0.0000,141.6034,841.4203,20.7630,123.3754
01157.HK,中联重科,"2,010.0000",资本品,20.0000,工业,13.2550,2014-06-30,4.8000,-1.2346,0.0000,0.0000,68.6414,369.8858,14.3003,77.0595
01101.HK,华荣能源,"2,010.0000",资本品,20.0000,工业,-0.0380,2014-06-30,1.6700,-1.1834,0.0000,0.0000,118.4607,118.4607,70.9346,70.9346
01072.HK,东方电气,"2,010.0000",资本品,20.0000,工业,4.5505,2014-06-30,13.3200,1.2158,0.0000,0.0000,45.2880,266.9142,3.4000,20.0386
00868.HK,信义玻璃,"2,010.0000",资本品,20.0000,工业,15.5936,2014-06-30,4.5500,-0.2193,0.0000,0.0000,178.4332,178.4332,39.2161,39.2161
00750.HK,水发兴业能源,"2,010.0000",资本品,20.0000,工业,2.3838,2014-06-30,13.0600,-3.2593,0.0000,0.0000,90.6563,90.6563,6.9415,6.9415
00716.HK,胜狮货柜,"2,010.0000",资本品,20.0000,工业,3.1373,2014-06-30,1.5800,1.9355,0.0000,0.0000,38.2426,38.2426,24.2042,24.2042
00659.HK,新创建集团,"2,010.0000",资本品,20.0000,工业,6.1766,2014-06-30,14.3800,0.2789,0.0000,0.0000,538.0874,538.0874,37.4192,37.4192
00658.HK,中国高速传动,"2,010.0000",资本品,20.0000,工业,112.4973,2014-06-30,5.1600,-3.5514,0.0000,0.0000,84.3810,84.3810,16.3529,16.3529
00631.HK,三一国际,"2,010.0000",资本品,20.0000,工业,26.9936,2014-06-30,1.7200,1.7751,0.0000,0.0000,52.3056,52.3056,30.4103,30.4103
00586.HK,海螺创业,"2,010.0000",资本品,20.0000,工业,27.0381,2014-06-30,17.0600,0.1174,0.0000,0.0000,307.8904,307.8904,18.0475,18.0475
00390.HK,中国中铁,"2,010.0000",资本品,20.0000,工业,8.5937,2014-06-30,3.7900,1.0667,0.0000,0.0000,159.4601,807.2662,42.0739,212.9990
00363.HK,上海实业控股,"2,010.0000",资本品,20.0000,工业,4.8277,2014-06-30,23.6000,1.2876,0.0000,0.0000,255.5317,255.5317,10.8276,10.8276
00179.HK,德昌电机控股,"2,010.0000",资本品,20.0000,工业,8.4526,2014-06-30,6.9300,-0.2878,0.0000,0.0000,248.0383,248.0383,35.7920,35.7920
00148.HK,建滔集团,"2,010.0000",资本品,20.0000,工业,8.5723,2014-06-30,15.9800,0.2509,0.0000,0.0000,163.8909,163.8909,10.2560,10.2560
00013.HK,和记黄埔,"2,010.0000",资本品,20.0000,工业,――,2014-06-30,106.0000,-1.3035,0.0000,0.0000,"4,519.1730","4,519.1730",42.6337,42.6337
03933.HK,联邦制药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,331.6611,2014-06-30,5.3000,-1.6698,0.0000,0.0000,86.2244,86.2244,16.2688,16.2688
02877.HK,神威药业,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,5.1549,2014-06-30,13.6000,1.9490,0.0000,0.0000,112.4720,112.4720,8.2700,8.2700
02196.HK,复星医药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,31.6113,2014-06-30,28.9000,1.4035,0.0000,0.0000,116.5491,668.0557,4.0328,23.1161
02005.HK,石四药集团,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,33.0506,2014-06-30,2.9800,1.0169,0.0000,0.0000,88.0270,88.0270,29.5393,29.5393
01666.HK,同仁堂科技,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,15.4885,2014-06-30,11.3200,-0.1764,0.0000,0.0000,71.1693,144.9847,6.2870,12.8078
01177.HK,中国生物制药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,165.8330,2014-06-30,6.2800,-0.7899,0.0000,0.0000,310.3238,310.3238,49.4146,49.4146
01093.HK,石药集团,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,128.0155,2014-06-30,6.1900,-0.8013,0.0000,0.0000,365.7063,365.7063,59.0802,59.0802
00874.HK,白云山,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,26.7376,2014-06-30,22.7000,0.2208,0.0000,0.0000,49.9173,293.1343,2.1990,12.9134
00867.HK,康哲药业,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,28.8484,2014-06-30,9.4900,0.7431,0.0000,0.0000,229.1595,229.1595,24.1475,24.1475
00775.HK,长江生命科技,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,38.6108,2014-06-30,0.7600,-2.5641,0.0000,0.0000,73.0442,73.0442,96.1107,96.1107
00587.HK,华瀚健康,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,11.1734,2014-06-30,1.5700,0.6410,0.0000,0.0000,64.1200,64.1200,40.8408,40.8408
00570.HK,中国中药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,68.2283,2014-06-30,3.4700,0.0000,0.0000,0.0000,87.9263,87.9263,25.3390,25.3390
00460.HK,四环医药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,5.1404,2014-06-30,4.7400,0.4237,0.0000,0.0000,491.2622,491.2622,103.6418,103.6418
03382.HK,天津港发展,"2,030.0000",运输,20.0000,工业,4.4797,2014-06-30,1.2200,0.0000,0.0000,0.0000,75.1276,75.1276,61.5800,61.5800
02866.HK,中远海发,"2,030.0000",运输,20.0000,工业,-2.8323,2014-06-30,2.0000,0.5025,0.0000,0.0000,75.0200,233.6625,37.5100,116.8313
02343.HK,太平洋航运,"2,030.0000",运输,20.0000,工业,458.1970,2014-06-30,4.8200,1.6878,0.0000,0.0000,93.3623,93.3623,19.3698,19.3698
01919.HK,中远海控,"2,030.0000",运输,20.0000,工业,158.4159,2014-06-30,3.0200,0.0000,0.0000,0.0000,77.9341,308.5315,25.8060,102.1627
01308.HK,海丰国际,"2,030.0000",运输,20.0000,工业,31.4109,2014-06-30,3.1700,-0.6270,0.0000,0.0000,81.9782,81.9782,25.8606,25.8606
01199.HK,中远海运港口,"2,030.0000",运输,20.0000,工业,2.6214,2014-06-30,10.7400,0.0000,0.0000,0.0000,312.7838,312.7838,29.1233,29.1233
01138.HK,中远海能,"2,030.0000",运输,20.0000,工业,-6.2351,2014-06-30,4.5400,-1.5184,0.0000,0.0000,58.8384,154.5669,12.9600,34.0456
01055.HK,中国南方航空股份,"2,030.0000",运输,20.0000,工业,24.2746,2014-06-30,2.3400,-1.6807,0.0000,0.0000,65.4011,229.7311,27.9492,98.1757
01052.HK,越秀交通基建,"2,030.0000",运输,20.0000,工业,10.9620,2014-06-30,4.4200,0.2268,0.0000,0.0000,73.9538,73.9538,16.7316,16.7316
00753.HK,中国国航,"2,030.0000",运输,20.0000,工业,18.8952,2014-06-30,4.5400,1.7937,0.0000,0.0000,207.1458,594.0477,45.6268,130.8475
00737.HK,湾区发展,"2,030.0000",运输,20.0000,工业,11.4600,2014-06-30,3.8900,0.0000,0.0000,0.0000,119.8778,119.8778,30.8169,30.8169
00694.HK,北京首都机场股份,"2,030.0000",运输,20.0000,工业,14.6826,2014-06-30,5.3300,0.5660,0.0000,0.0000,100.1701,230.8364,18.7936,43.3089
00670.HK,中国东方航空股份,"2,030.0000",运输,20.0000,工业,17.0436,2014-06-30,2.3900,0.0000,0.0000,0.0000,100.2172,302.9150,41.9319,126.7427
00636.HK,嘉里物流,"2,030.0000",运输,20.0000,工业,12.1452,2014-06-30,12.2400,-0.3257,0.0000,0.0000,206.9225,206.9225,16.9054,16.9054
00576.HK,浙江沪杭甬,"2,030.0000",运输,20.0000,工业,9.8817,2014-06-30,7.8500,0.1275,0.0000,0.0000,112.5576,340.9345,14.3385,43.4311
00525.HK,广深铁路股份,"2,030.0000",运输,20.0000,工业,6.8641,2014-06-30,2.8900,1.7606,0.0000,0.0000,41.3646,204.7142,14.3130,70.8354
00517.HK,中远海运国际,"2,030.0000",运输,20.0000,工业,14.2757,2014-06-30,3.1800,-0.9346,0.0000,0.0000,48.1408,48.1408,15.1386,15.1386
00316.HK,东方海外国际,"2,030.0000",运输,20.0000,工业,58.0764,2014-06-30,37.9500,-1.0430,0.0000,0.0000,237.4886,237.4886,6.2579,6.2579
00293.HK,国泰航空,"2,030.0000",运输,20.0000,工业,15.2331,2014-06-30,14.4800,0.1383,0.0000,0.0000,569.6207,569.6207,39.3384,39.3384
00269.HK,中国资源交通,"2,030.0000",运输,20.0000,工业,-0.1260,2014-06-30,0.3250,0.0000,0.0000,0.0000,88.3180,88.3180,271.7478,271.7478
00177.HK,江苏宁沪高速公路,"2,030.0000",运输,20.0000,工业,11.9509,2014-06-30,9.1700,-0.5423,0.0000,0.0000,112.0574,461.9614,12.2200,50.3775
00152.HK,深圳国际,"2,030.0000",运输,20.0000,工业,17.3288,2014-06-30,9.5400,0.6329,0.0000,0.0000,163.2601,163.2601,17.1132,17.1132
00144.HK,招商局港口,"2,030.0000",运输,20.0000,工业,7.7325,2014-06-30,24.2000,-0.2062,0.0000,0.0000,611.5351,611.5351,25.2700,25.2700
00066.HK,港铁公司,"2,030.0000",运输,20.0000,工业,19.2578,2014-06-30,29.8500,0.5050,0.0000,0.0000,"1,731.6573","1,731.6573",58.0120,58.0120
03993.HK,洛阳钼业,"1,510.0000",原材料,15.0000,原材料,45.1231,2014-06-30,3.9700,-0.2513,0.0000,0.0000,52.0529,201.5240,13.1116,50.7617
03983.HK,中海石油化学,"1,510.0000",原材料,15.0000,原材料,2.6187,2014-06-30,4.2300,-0.2358,0.0000,0.0000,74.9133,195.0030,17.7100,46.1000
03323.HK,中国建材,"1,510.0000",原材料,15.0000,原材料,13.2591,2014-06-30,6.8300,0.2937,0.0000,0.0000,196.6474,368.7535,28.7917,53.9903
02899.HK,紫金矿业,"1,510.0000",原材料,15.0000,原材料,48.7226,2014-06-30,1.7600,0.5714,0.0000,0.0000,102.8201,380.9671,58.4205,216.4586
02689.HK,玖龙纸业,"1,510.0000",原材料,15.0000,原材料,18.5462,2014-06-30,5.2700,0.7648,0.0000,0.0000,245.9098,245.9098,46.6622,46.6622
02626.HK,湖南有色金属公司,"1,510.0000",原材料,15.0000,原材料,――,2014-06-30,2.3300,0.0000,0.0000,0.0000,0.0000,85.4658,0.0000,36.6806
02600.HK,中国铝业,"1,510.0000",原材料,15.0000,原材料,26.4863,2014-06-30,2.7800,-0.3584,0.0000,0.0000,109.6423,375.9808,39.4397,135.2449
02314.HK,理文造纸,"1,510.0000",原材料,15.0000,原材料,10.6870,2014-06-30,4.1200,-0.9615,0.0000,0.0000,192.7168,192.7168,46.7759,46.7759
02233.HK,西部水泥,"1,510.0000",原材料,15.0000,原材料,15.4853,2014-06-30,0.7200,1.4085,0.0000,0.0000,32.5248,32.5248,45.1734,45.1734
02009.HK,金隅集团,"1,510.0000",原材料,15.0000,原材料,4.3605,2014-06-30,5.0000,1.8330,0.0000,0.0000,58.4691,239.2320,11.6938,47.8464
01818.HK,招金矿业,"1,510.0000",原材料,15.0000,原材料,31.3492,2014-06-30,4.4300,0.9112,0.0000,0.0000,38.7335,131.3861,8.7435,29.6583
01378.HK,中国宏桥,"1,510.0000",原材料,15.0000,原材料,6.3981,2014-06-30,5.5700,-2.1090,0.0000,0.0000,327.7945,327.7945,58.8500,58.8500
01333.HK,中国忠旺,"1,510.0000",原材料,15.0000,原材料,3.4855,2014-06-30,2.4300,1.2500,0.0000,0.0000,132.4207,132.4207,54.4941,54.4941
01313.HK,华润水泥控股,"1,510.0000",原材料,15.0000,原材料,24.5568,2014-06-30,4.8600,-0.2053,0.0000,0.0000,317.5008,317.5008,65.3294,65.3294
01208.HK,五矿资源,"1,510.0000",原材料,15.0000,原材料,18.9247,2014-06-30,2.3200,-0.4292,0.0000,0.0000,122.7189,122.7189,52.8961,52.8961
01194.HK,湾区黄金(新),"1,510.0000",原材料,15.0000,原材料,1.0319,2014-06-30,0.7000,0.0000,0.0000,0.0000,30.4590,30.4590,43.5128,43.5128
01136.HK,台泥国际集团,"1,510.0000",原材料,15.0000,原材料,――,2014-06-30,3.1000,0.9772,0.0000,0.0000,102.1649,102.1649,32.9564,32.9564
00914.HK,海螺水泥,"1,510.0000",原材料,15.0000,原材料,25.6486,2014-06-30,26.6000,-0.7463,0.0000,0.0000,345.6936,"1,409.6145",12.9960,52.9930
00906.HK,中粮包装,"1,510.0000",原材料,15.0000,原材料,7.7311,2014-06-30,6.6800,1.5198,0.0000,0.0000,66.6370,66.6370,9.9756,9.9756
00743.HK,亚洲水泥(中国),"1,510.0000",原材料,15.0000,原材料,12.4536,2014-06-30,4.9100,1.2371,0.0000,0.0000,76.4119,76.4119,15.5625,15.5625
00697.HK,首程控股,"1,510.0000",原材料,15.0000,原材料,-9.8263,2014-06-30,0.3450,1.4706,0.0000,0.0000,30.9047,30.9047,89.5790,89.5790
00691.HK,山水水泥,"1,510.0000",原材料,15.0000,原材料,7.5083,2014-06-30,2.7300,-1.7986,0.0000,0.0000,76.8754,76.8754,28.1595,28.1595
00546.HK,阜丰集团,"1,510.0000",原材料,15.0000,原材料,10.2724,2014-06-30,2.9100,2.4648,0.0000,0.0000,60.7480,60.7480,20.8756,20.8756
00468.HK,纷美包装,"1,510.0000",原材料,15.0000,原材料,10.4033,2014-06-30,5.3000,0.1890,0.0000,0.0000,71.3184,71.3184,13.4563,13.4563
00433.HK,北方矿业,"1,510.0000",原材料,15.0000,原材料,1.8069,2014-06-30,0.4350,――,0.0000,0.0000,63.4344,63.4344,145.8262,145.8262
00358.HK,江西铜业股份,"1,510.0000",原材料,15.0000,原材料,7.1361,2014-06-30,12.2600,-0.8091,0.0000,0.0000,170.1053,424.5306,13.8748,34.6273
00347.HK,鞍钢股份,"1,510.0000",原材料,15.0000,原材料,21.3198,2014-06-30,5.0000,-1.5748,0.0000,0.0000,54.2900,361.7404,10.8580,72.3481
00336.HK,华宝国际,"1,510.0000",原材料,15.0000,原材料,11.1122,2014-06-30,4.5900,1.1013,0.0000,0.0000,142.3505,142.3505,31.0132,31.0132
00323.HK,马鞍山钢铁股份,"1,510.0000",原材料,15.0000,原材料,82.7959,2014-06-30,1.6100,-0.6173,0.0000,0.0000,27.9002,123.9810,17.3293,77.0068
00297.HK,中化化肥,"1,510.0000",原材料,15.0000,原材料,-8.8117,2014-06-30,1.0500,0.0000,0.0000,0.0000,73.7568,73.7568,70.2446,70.2446
00189.HK,东岳集团,"1,510.0000",原材料,15.0000,原材料,11.8668,2014-06-30,3.2300,2.2152,0.0000,0.0000,68.4168,68.4168,21.1817,21.1817
06818.HK,中国光大银行,"4,010.0000",银行,40.0000,金融,4.5571,2014-06-30,3.5700,0.5634,0.0000,0.0000,245.2139,"1,666.4437",68.6874,466.7910
03988.HK,中国银行,"4,010.0000",银行,40.0000,金融,3.8205,2014-06-30,3.4700,-0.5731,0.0000,0.0000,"2,901.6930","9,693.9518",836.2228,"2,793.6461"
03968.HK,招商银行,"4,010.0000",银行,40.0000,金融,14.6962,2014-06-30,15.2800,0.2625,0.0000,0.0000,701.4897,"3,853.5924",45.9090,252.1985
03698.HK,徽商银行,"4,010.0000",银行,40.0000,金融,4.9468,2014-06-30,3.4900,0.0000,0.0000,0.0000,110.3713,385.6387,31.6250,110.4982
03618.HK,重庆农村商业银行,"4,010.0000",银行,40.0000,金融,4.9333,2014-06-30,3.5800,0.2801,0.0000,0.0000,89.9774,332.9400,25.1334,93.0000
03328.HK,交通银行,"4,010.0000",银行,40.0000,金融,3.9647,2014-06-30,5.3500,0.1873,0.0000,0.0000,"1,873.1347","3,973.0559",350.1186,742.6273
02388.HK,中银香港,"4,010.0000",银行,40.0000,金融,10.6431,2014-06-30,22.4500,-0.6637,0.0000,0.0000,"2,373.5892","2,373.5892",105.7278,105.7278
02356.HK,大新银行集团,"4,010.0000",银行,40.0000,金融,5.8344,2014-06-30,13.0000,-1.6641,0.0000,0.0000,182.1996,182.1996,14.0154,14.0154
01988.HK,民生银行,"4,010.0000",银行,40.0000,金融,3.9489,2014-06-30,7.0200,0.5731,0.0000,0.0000,486.7373,"2,389.5816",69.3358,340.3962
01963.HK,重庆银行,"4,010.0000",银行,40.0000,金融,4.6021,2014-06-30,5.1100,-1.3513,0.0000,0.0000,59.1326,138.2371,11.5719,27.0523
01398.HK,工商银行,"4,010.0000",银行,40.0000,金融,4.8757,2014-06-30,4.9000,0.0000,0.0000,0.0000,"4,252.9082","17,218.8413",867.9404,"3,514.0492"
01288.HK,农业银行,"4,010.0000",银行,40.0000,金融,4.5002,2014-06-30,3.4200,0.2933,0.0000,0.0000,"1,051.2677","11,107.9588",307.3882,"3,247.9412"
01111.HK,创兴银行,"4,010.0000",银行,40.0000,金融,15.8768,2014-06-30,14.1600,-0.9790,0.0000,0.0000,61.5960,61.5960,4.3500,4.3500
00998.HK,中信银行,"4,010.0000",银行,40.0000,金融,3.3195,2014-06-30,4.7000,0.2132,0.0000,0.0000,699.4617,"2,199.0044",148.8216,467.8733
00939.HK,建设银行,"4,010.0000",银行,40.0000,金融,5.2471,2014-06-30,5.8600,0.5146,0.0000,0.0000,"14,088.4549","14,650.6433","2,404.1732","2,500.1098"
00440.HK,大新金融,"4,010.0000",银行,40.0000,金融,4.7346,2014-06-30,41.0000,-0.9662,0.0000,0.0000,137.3808,137.3808,3.3508,3.3508
00023.HK,东亚银行,"4,010.0000",银行,40.0000,金融,7.7575,2014-06-30,32.1500,-0.3101,0.0000,0.0000,748.5253,748.5253,23.2823,23.2823
00011.HK,恒生银行,"4,010.0000",银行,40.0000,金融,8.6856,2014-06-30,126.6000,-1.0938,0.0000,0.0000,"2,420.3929","2,420.3929",19.1184,19.1184
